ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10236859,HY424412,9/14/2015 15:45,029XX W 25TH ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1033,10,12,30,08B,1156933,1887256,2015,9/24/2015 19:50,41.84640144,-87.6995553,"(41.84640144, -87.699555299)"
10236860,HY424845,9/15/2015 18:10,027XX N CLYBOURN AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1931,19,32,7,6,1162872,1918208,2015,2/10/2018 15:50,41.93121391,-87.67689045,"(41.93121391, -87.676890454)"
11651465,JC219013,11/18/2018 9:00,003XX E RANDOLPH ST,1140,DECEPTIVE PRACTICE,EMBEZZLEMENT,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,114,1,42,32,12,,,2018,4/11/2019 16:07,,,
10236861,HY424361,9/11/2015 0:00,022XX W 18TH PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1234,12,25,31,08B,1161680,1891040,2015,2/10/2018 15:50,41.85668767,-87.68202869,"(41.856687669, -87.682028687)"
10236863,HY424321,9/14/2015 20:15,024XX W 23RD ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,CAR WASH,FALSE,FALSE,1034,10,25,31,3,1160555,1888669,2015,2/10/2018 15:50,41.85020474,-87.68622363,"(41.850204743, -87.686223633)"
10236865,HY424838,9/15/2015 19:45,007XX N SAWYER AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1121,11,27,23,08B,1154574,1904769,2015,2/10/2018 15:50,41.89450643,-87.70774435,"(41.894506426, -87.707744348)"
10236866,HY424744,9/15/2015 18:44,009XX N LAWNDALE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,1112,11,27,23,08B,1151547,1905964,2015,2/10/2018 15:50,41.89784565,-87.71883027,"(41.897845652, -87.718830265)"
10236867,HY424797,9/15/2015 11:21,021XX W 52ND PL,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,932,9,16,61,5,1163103,1869663,2015,2/10/2018 15:50,41.79799707,-87.67740459,"(41.797997074, -87.677404588)"
10236868,HY424698,9/15/2015 16:35,030XX S THROOP ST,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,ALLEY,FALSE,FALSE,913,9,11,60,3,1170334,1884739,2015,2/10/2018 15:50,41.83921266,-87.65044789,"(41.839212656, -87.650447886)"
10236869,HY424745,9/15/2015 18:21,044XX S TROY ST,560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,922,9,14,58,08A,1156113,1874934,2015,2/10/2018 15:50,41.81260492,-87.70289653,"(41.812604916, -87.702896529)"
10236870,HY424731,9/13/2015 19:00,075XX S WOLCOTT AVE,460,BATTERY,SIMPLE,PARK PROPERTY,FALSE,FALSE,611,6,18,71,08B,1164993,1854740,2015,2/10/2018 15:50,41.75700662,-87.67089517,"(41.757006621, -87.670895174)"
10236871,HY424702,9/15/2015 18:07,019XX W GARFIELD BLVD,320,ROBBERY,STRONGARM - NO WEAPON,GAS STATION,FALSE,FALSE,932,9,16,61,3,1164157,1868187,2015,9/24/2015 19:50,41.79392461,-87.67358092,"(41.793924612, -87.673580917)"
10236873,HY424515,9/15/2015 14:38,025XX W 46TH PL,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,FALSE,TRUE,922,9,12,58,26,1160188,1873758,2015,2/10/2018 15:50,41.80929482,-87.6879817,"(41.809294819, -87.687981698)"
10236874,HY424841,9/15/2015 19:07,030XX W FLOURNOY ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1134,11,28,27,18,1156183,1896877,2015,2/10/2018 15:50,41.87281767,-87.70204816,"(41.872817666, -87.702048159)"
10236875,HY424789,9/15/2015 19:05,034XX W OGDEN AVE,890,THEFT,FROM BUILDING,GROCERY FOOD STORE,TRUE,FALSE,1024,10,24,29,6,1153548,1890574,2015,2/10/2018 15:50,41.8555743,-87.71189003,"(41.855574302, -87.71189003)"
10236876,HY424783,9/15/2015 15:55,010XX N WELLS ST,820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1823,18,27,8,6,1174524,1907498,2015,2/10/2018 15:50,41.90157241,-87.63439263,"(41.901572414, -87.634392628)"
10236877,HY424812,9/15/2015 19:20,048XX N MILWAUKEE AVE,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,SIDEWALK,TRUE,FALSE,1623,16,45,11,18,1139817,1931634,2015,2/10/2018 15:50,41.96850926,-87.7612848,"(41.968509255, -87.7612848)"
10236878,HY422949,9/3/2015 16:45,006XX E 75TH ST,820,THEFT,$500 AND UNDER,CONVENIENCE STORE,FALSE,FALSE,323,3,6,69,6,1182013,1855432,2015,9/24/2015 19:47,41.75852897,-87.60849869,"(41.758528974, -87.608498691)"
10236879,HY424861,9/15/2015 7:00,030XX W FLOURNOY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1134,11,28,27,14,1156183,1896877,2015,2/10/2018 15:50,41.87281767,-87.70204816,"(41.872817666, -87.702048159)"
10236880,HY424837,9/14/2015 12:00,007XX S KENNETH AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1131,11,24,26,7,1146814,1896096,2015,2/10/2018 15:50,41.87085844,-87.73646634,"(41.87085844, -87.736466335)"
10236881,HY424860,9/15/2015 19:55,010XX N LEAMINGTON AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,TRUE,FALSE,1531,15,37,25,18,1141838,1906432,2015,2/10/2018 15:50,41.89931519,-87.75447924,"(41.89931519, -87.754479243)"
10236882,HY424825,9/15/2015 19:00,071XX S RACINE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,734,7,17,67,14,1169551,1857614,2015,2/10/2018 15:50,41.76479572,-87.65410768,"(41.764795724, -87.654107676)"
10236883,HY424862,9/15/2015 16:30,0000X S MICHIGAN AVE,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,112,1,42,32,6,1177316,1900287,2015,9/24/2015 19:50,41.88172219,-87.62435627,"(41.881722193, -87.624356274)"
10236884,HY424794,9/15/2015 18:48,063XX S HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,TRUE,FALSE,723,7,20,68,26,1172059,1862741,2015,2/10/2018 15:50,41.77881011,-87.64476472,"(41.77881011, -87.64476472)"
10236885,HY424859,9/15/2015 19:45,019XX W 18TH ST,460,BATTERY,SIMPLE,PARK PROPERTY,TRUE,FALSE,1234,12,25,31,08B,1163820,1891420,2015,2/10/2018 15:50,41.85768561,-87.67416303,"(41.857685611, -87.67416303)"
10236886,HY424836,9/15/2015 19:17,043XX S LAKE PARK AVE,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,SIDEWALK,TRUE,FALSE,222,2,4,39,26,1184545,1876563,2015,9/24/2015 19:50,41.8164553,-87.59855738,"(41.816455303, -87.598557379)"
10236887,HY424842,9/15/2015 19:30,052XX W ADAMS ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1522,15,29,25,18,1141562,1898832,2015,9/24/2015 19:50,41.87846497,-87.75568092,"(41.87846497, -87.755680918)"
10236889,HY424696,9/13/2015 16:00,020XX N KOLMAR AVE,890,THEFT,FROM BUILDING,FACTORY/MANUFACTURING BUILDING,FALSE,FALSE,2522,25,31,20,6,1145723,1913272,2015,2/10/2018 15:50,41.91801205,-87.74003577,"(41.918012049, -87.74003577)"
10236890,HY424855,9/10/2015 18:45,043XX N MONTICELLO AVE,460,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,1723,17,33,16,08B,1151278,1928594,2015,2/10/2018 15:50,41.95994957,-87.71922296,"(41.95994957, -87.719222964)"
10236891,HY424766,9/15/2015 6:15,019XX N NEWLAND AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,2513,25,36,25,5,1129781,1912067,2015,2/10/2018 15:50,41.91499308,-87.7986362,"(41.914993077, -87.798636201)"
10236892,HY424588,9/8/2015 12:31,046XX W NORTH AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,2533,25,37,25,6,1145011,1910225,2015,2/10/2018 15:50,41.90966425,-87.74272882,"(41.909664252, -87.742728815)"
10236893,HY424585,9/15/2015 16:35,046XX W NORTH AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,2533,25,37,25,6,1145011,1910225,2015,2/10/2018 15:50,41.90966425,-87.74272882,"(41.909664252, -87.742728815)"
10236894,HY424279,9/15/2015 12:37,017XX N PARKSIDE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,2531,25,29,25,26,1138450,1910832,2015,2/10/2018 15:50,41.91145137,-87.76681676,"(41.91145137, -87.766816758)"
10236895,HY424596,9/14/2015 19:00,035XX W EVERGREEN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,1422,14,26,23,08B,1152565,1908755,2015,2/10/2018 15:50,41.90548435,-87.71501735,"(41.905484353, -87.715017346)"
10236896,HY424428,9/14/2015 19:30,045XX W DIVISION ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,2533,25,37,23,08B,1145704,1907599,2015,2/10/2018 15:50,41.90244511,-87.7402497,"(41.902445107, -87.740249699)"
10236897,HY424854,9/14/2015 23:51,024XX N NEVA AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,2512,25,36,18,26,1128189,1915541,2015,2/10/2018 15:50,41.92455327,-87.80440643,"(41.924553271, -87.804406425)"
10236898,HY424875,9/15/2015 19:55,047XX W MADISON ST,2027,NARCOTICS,POSS: CRACK,ALLEY,TRUE,FALSE,1113,11,28,25,18,1144693,1899599,2015,2/10/2018 15:50,41.88051131,-87.74416508,"(41.880511308, -87.744165079)"
10236899,HY424762,9/15/2015 16:00,020XX W 67TH PL,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,726,7,15,67,26,1163936,1859888,2015,2/10/2018 15:50,41.77115572,-87.67462444,"(41.771155722, -87.674624441)"
10236900,HY424849,9/15/2015 19:00,057XX S PAYNE DR,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,233,2,20,40,6,1182136,1867116,2015,2/10/2018 15:50,41.79058815,-87.6076866,"(41.790588147, -87.607686597)"
10236901,HY424888,9/15/2015 20:10,089XX S MERRILL AVE,920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,SPORTS ARENA/STADIUM,FALSE,FALSE,413,4,7,48,7,1192065,1846067,2015,2/10/2018 15:50,41.73259228,-87.57196317,"(41.732592276, -87.571963165)"
10236902,HY424496,11/29/2013 0:00,078XX S COLES AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,421,4,7,43,11,1197407,1853828,2013,2/10/2018 15:50,41.75375771,-87.55213534,"(41.75375771, -87.552135344)"
10236903,HY424891,9/15/2015 19:46,005XX W MADISON ST,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,121,1,42,28,08B,1173039,1900311,2015,2/10/2018 15:50,41.88188393,-87.64006044,"(41.881883933, -87.640060441)"
10067270,HY256346,5/10/2015 16:00,051XX W WINDSOR AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1623,16,45,15,7,1141318,1929766,2015,2/10/2018 15:50,41.96335567,-87.75581191,"(41.963355671, -87.755811913)"
10131434,HY320315,6/29/2015 6:00,045XX S HERMITAGE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,924,9,20,61,6,1165438,1874667,2015,2/10/2018 15:50,41.81167942,-87.66869982,"(41.811679423, -87.668699815)"
10236904,HY424843,9/15/2015 19:48,011XX S DELANO CT W,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,123,1,2,32,6,1175104,1895332,2015,9/24/2015 19:50,41.86817522,-87.63262713,"(41.86817522, -87.632627127)"
10236905,HY424572,9/15/2015 14:30,025XX W SUPERIOR ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1221,12,26,24,5,1159392,1904909,2015,2/10/2018 15:50,41.89479284,-87.69004535,"(41.894792836, -87.690045354)"
11650950,JC219397,12/18/2018 12:00,021XX W HOOD AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,2413,24,40,2,26,,,2018,4/11/2019 16:07,,,
10236907,HY424810,9/15/2015 19:01,004XX E 33RD PL,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),STREET,TRUE,FALSE,211,2,4,35,18,1179923,1882787,2015,2/10/2018 15:50,41.83364164,-87.61532094,"(41.833641636, -87.615320938)"
10236909,HY424747,9/15/2015 3:00,059XX S DR MARTIN LUTHER KING JR DR,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,232,2,20,40,08A,1179940,1865676,2015,2/10/2018 15:50,41.78668723,-87.61578277,"(41.786687232, -87.615782771)"
10236911,HY424471,9/11/2015 9:00,010XX E 47TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,222,2,4,39,11,1183923,1874058,2015,2/10/2018 15:50,41.80959597,-87.6009173,"(41.809595971, -87.600917302)"
11859917,JC471676,10/13/2019 21:40,039XX W ADAMS ST,820,THEFT,$500 AND UNDER,STREET,FALSE,TRUE,1122,11,28,26,6,1150260,1898724,2019,10/20/2019 16:03,41.87800352,-87.72374623,"(41.87800352, -87.723746226)"
10236912,HY424748,9/15/2015 17:31,028XX W MADISON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1124,11,2,27,18,1157633,1899896,2015,2/10/2018 15:50,41.88107271,-87.6966423,"(41.88107271, -87.696642296)"
10236914,HY424729,9/15/2015 18:27,115XX S HALSTED ST,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,524,5,34,53,6,1173048,1828494,2015,2/10/2018 15:50,41.68480988,-87.64214721,"(41.684809877, -87.642147208)"
10236915,HY424863,9/15/2015 6:00,007XX N THROOP ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1215,12,27,24,5,1167458,1905141,2015,2/10/2018 15:50,41.89525969,-87.66041458,"(41.895259688, -87.660414578)"
10236916,HY424705,9/15/2015 15:30,022XX N CLYBOURN AVE,810,THEFT,OVER $500,SMALL RETAIL STORE,FALSE,FALSE,1811,18,32,7,6,1165715,1915288,2015,9/24/2015 19:50,41.92314106,-87.66652644,"(41.923141058, -87.666526442)"
10236917,HY424890,9/15/2015 20:15,042XX W HIRSCH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,2534,25,37,23,18,1147638,1908979,2015,2/10/2018 15:50,41.90619506,-87.73311027,"(41.90619506, -87.733110267)"
10236918,HY424623,9/15/2015 17:16,052XX S WABASH AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,225,2,3,40,5,1177606,1870198,2015,2/10/2018 15:50,41.79914917,-87.62420362,"(41.799149172, -87.624203617)"
10236919,HY424529,9/15/2015 13:30,046XX S MICHIGAN AVE,890,THEFT,FROM BUILDING,VACANT LOT/LAND,FALSE,FALSE,215,2,3,38,6,1177936,1874303,2015,2/10/2018 15:50,41.81040619,-87.622869,"(41.810406187, -87.622869)"
10236921,HY424667,9/15/2015 17:30,007XX E 65TH ST,560,ASSAULT,SIMPLE,APARTMENT,TRUE,TRUE,321,3,20,42,08A,1182463,1862081,2015,2/10/2018 15:50,41.77676407,-87.60664361,"(41.77676407, -87.606643613)"
10236922,HY424858,8/26/2015 12:00,074XX N WESTERN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,FALSE,FALSE,2411,24,49,2,11,1159015,1949199,2015,2/10/2018 15:50,42.01633486,-87.69020924,"(42.016334857, -87.690209238)"
10236923,HY424892,7/5/2015 9:00,063XX N OAKLEY AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,2413,24,50,2,11,1159827,1942133,2015,2/10/2018 15:50,41.99692876,-87.68741748,"(41.996928759, -87.687417479)"
10236925,HY424835,9/15/2015 18:45,016XX S KOMENSKY AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1012,10,24,29,18,1149654,1891480,2015,2/10/2018 15:50,41.85813693,-87.72615946,"(41.858136925, -87.726159462)"
10236926,HY424796,9/15/2015 18:55,024XX E 79TH ST,850,THEFT,ATTEMPT THEFT,SMALL RETAIL STORE,FALSE,FALSE,421,4,7,43,6,1193650,1853056,2015,2/10/2018 15:50,41.75173207,-87.56592839,"(41.751732067, -87.565928387)"
10236927,HY423548,9/14/2015 19:22,078XX S WOLCOTT AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,611,6,18,71,5,1165051,1852727,2015,2/10/2018 15:50,41.75148144,-87.67073943,"(41.751481437, -87.670739429)"
10236928,HY424727,9/7/2015 14:00,103XX S AVENUE L,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,432,4,10,52,26,1201832,1836930,2015,2/10/2018 15:50,41.70727699,-87.53649296,"(41.70727699, -87.536492958)"
10236929,HY424829,9/15/2015 19:35,038XX W FILLMORE ST,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE-GARAGE,FALSE,FALSE,1133,11,24,29,3,1151014,1895099,2015,2/10/2018 15:50,41.86804138,-87.72107264,"(41.868041384, -87.721072639)"
10236930,HY424616,9/15/2015 17:20,077XX S SANGAMON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,621,6,17,71,14,1171317,1853516,2015,2/10/2018 15:50,41.75351184,-87.64775451,"(41.753511842, -87.647754505)"
10236933,HY424691,9/15/2015 17:45,083XX S STEWART AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,622,6,21,44,6,1175078,1849610,2015,2/10/2018 15:50,41.74271022,-87.63408818,"(41.742710224, -87.634088181)"
11860711,JC471144,10/13/2019 11:45,012XX W 73RD ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,734,7,17,67,7,1169033,1856368,2019,10/20/2019 16:03,41.76138775,-87.65604225,"(41.761387747, -87.656042249)"
10045789,HY234458,4/24/2015 10:30,010XX N ST LOUIS AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1121,11,27,23,6,1152849,1906790,2015,2/10/2018 15:50,41.90008659,-87.71402622,"(41.900086585, -87.714026222)"
10236934,HY424878,9/15/2015 19:50,020XX W 63RD ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,714,7,15,67,3,1164027,1862861,2015,2/10/2018 15:50,41.77931212,-87.67420734,"(41.77931212, -87.67420734)"
10236936,HY424657,9/14/2015 1:00,047XX N SHERIDAN RD,460,BATTERY,SIMPLE,OTHER,FALSE,FALSE,1914,19,46,3,08B,1168772,1931854,2015,2/10/2018 15:50,41.96853307,-87.65481217,"(41.968533072, -87.654812168)"
10236937,HY424815,9/15/2015 19:15,002XX W DIVERSEY PKWY,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,PARK PROPERTY,FALSE,FALSE,1934,19,44,6,04B,1173875,1918898,2015,2/10/2018 15:50,41.93286901,-87.63643619,"(41.932869008, -87.63643619)"
10236939,HY424710,9/15/2015 18:15,066XX S CHAMPLAIN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,321,3,20,42,08B,1181708,1861113,2015,10/9/2015 15:56,41.77412526,-87.60944126,"(41.774125258, -87.609441256)"
10236940,HY424824,9/15/2015 19:01,001XX N STATE ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,111,1,42,32,6,1176352,1900927,2015,2/10/2018 15:50,41.88350019,-87.6278767,"(41.883500187, -87.627876698)"
10236941,HY424856,7/30/2015 22:58,084XX S KOSTNER AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,FALSE,FALSE,834,8,18,70,26,1148558,1848192,2015,2/10/2018 15:50,41.73936924,-87.73129536,"(41.739369239, -87.73129536)"
10236942,HY424793,9/15/2015 17:00,080XX S KOSTNER AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,FALSE,834,8,13,70,04A,1148464,1851103,2015,2/10/2018 15:50,41.74735935,-87.73156518,"(41.74735935, -87.731565181)"
10236943,HY424850,9/15/2015 18:09,009XX N ST LOUIS AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1121,11,27,23,18,1152871,1906106,2015,2/10/2018 15:50,41.89820919,-87.71396355,"(41.898209188, -87.713963553)"
10236944,HY424792,5/30/2015 16:00,032XX W CERMAK RD,920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,VEHICLE-COMMERCIAL,FALSE,FALSE,1022,10,24,30,7,1154888,1889188,2015,2/10/2018 15:50,41.85174424,-87.70700867,"(41.851744241, -87.707008673)"
10236945,HY424902,9/15/2015 0:01,047XX W JACKSON BLVD,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,1131,11,24,25,6,1144867,1898272,2015,2/10/2018 15:50,41.87686658,-87.74355964,"(41.87686658, -87.743559644)"
10236946,HY424934,9/15/2015 14:00,001XX N MASON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1512,15,29,25,7,1136751,1900382,2015,2/10/2018 15:50,41.88280587,-87.77330903,"(41.882805874, -87.773309029)"
10236947,HY424928,9/15/2015 21:10,020XX W 63RD ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,714,7,15,67,26,1163976,1862860,2015,2/10/2018 15:50,41.77931045,-87.67439434,"(41.779310448, -87.674394341)"
10236948,HY424868,9/14/2015 20:30,018XX N WINCHESTER AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1434,14,32,22,6,1163066,1912310,2015,2/10/2018 15:50,41.91502534,-87.6763436,"(41.91502534, -87.676343598)"
10236950,HY424882,9/15/2015 18:00,026XX W MARQUETTE RD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,831,8,15,66,14,1159958,1860124,2015,2/10/2018 15:50,41.77188602,-87.68919997,"(41.77188602, -87.689199969)"
10236951,HY424932,9/15/2015 20:41,029XX W LEXINGTON ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1135,11,2,27,18,1156813,1896560,2015,2/10/2018 15:50,41.87193505,-87.69974372,"(41.871935048, -87.69974372)"
10236952,HY424568,9/15/2015 16:50,076XX S DREXEL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,624,6,8,69,08B,1183557,1854508,2015,2/10/2018 15:50,41.75595759,-87.60286887,"(41.755957586, -87.602868866)"
10236953,HY424907,9/15/2015 14:00,097XX S MERRILL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),FALSE,TRUE,431,4,7,51,08B,1192383,1840682,2015,2/10/2018 15:50,41.71780759,-87.57097292,"(41.71780759, -87.57097292)"
10236954,HY424910,9/15/2015 20:40,091XX S CONSTANCE AVE,920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,413,4,8,48,7,1190106,1844834,2015,2/10/2018 15:50,41.72925613,-87.57917931,"(41.729256131, -87.579179313)"
10236955,HY424874,9/15/2015 20:10,055XX W FLOURNOY ST,460,BATTERY,SIMPLE,ALLEY,FALSE,FALSE,1522,15,29,25,08B,1139712,1896412,2015,2/10/2018 15:50,41.87185814,-87.76253292,"(41.871858138, -87.762532916)"
10236956,HY424914,9/15/2015 20:20,083XX S RACINE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,613,6,21,71,18,1169772,1849586,2015,2/10/2018 15:50,41.74276103,-87.65353015,"(41.742761034, -87.65353015)"
10236957,HY424912,9/15/2015 19:56,042XX S DREXEL BLVD,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,214,2,4,36,26,1182894,1876933,2015,2/10/2018 15:50,41.81750919,-87.60460204,"(41.81750919, -87.604602036)"
10236958,HY424820,9/15/2015 18:50,017XX W ALBION AVE,320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,2432,24,40,1,3,1163498,1943889,2015,2/10/2018 15:50,42.00167049,-87.67386364,"(42.00167049, -87.673863642)"
10236959,HY424876,9/15/2015 19:20,087XX S ASHLAND AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2221,22,21,71,18,1167196,1846779,2015,2/10/2018 15:50,41.73511367,-87.6630488,"(41.735113674, -87.663048795)"
10236960,HY424916,9/11/2015 9:00,008XX S BELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1225,12,25,28,14,1161515,1896271,2015,2/10/2018 15:50,41.87104547,-87.68248876,"(41.871045469, -87.682488763)"
12015324,JD191280,3/14/2020 14:45,019XX N AUSTIN AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,2513,25,29,25,7,1136098,1912178,2020,3/25/2020 15:45,41.91518726,-87.77542523,"(41.915187259, -87.775425225)"
10236961,HY424926,9/15/2015 21:01,012XX W 77TH ST,4625,OTHER OFFENSE,PAROLE VIOLATION,PARK PROPERTY,TRUE,FALSE,612,6,17,71,26,1169547,1853727,2015,2/10/2018 15:50,41.75412938,-87.65423481,"(41.754129375, -87.654234805)"
10236963,HY424911,9/15/2015 12:30,020XX N CLARK ST,810,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,1814,18,43,7,6,1173986,1913691,2015,2/10/2018 15:50,41.91857831,-87.63618385,"(41.918578314, -87.636183854)"
10236964,HY424872,9/15/2015 19:45,015XX W 18TH PL,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,1233,12,25,31,08B,1166374,1891159,2015,2/10/2018 15:50,41.85691522,-87.66479581,"(41.856915216, -87.664795811)"
10236965,HY424953,9/15/2015 17:00,080XX S HALSTED ST,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,621,6,21,71,6,1172366,1851560,2015,2/10/2018 15:50,41.74812132,-87.64396774,"(41.748121323, -87.643967741)"
10236966,HY424963,9/15/2015 21:10,062XX S DREXEL AVE,530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,313,3,20,42,04A,1183077,1863924,2015,2/10/2018 15:50,41.78180717,-87.60433546,"(41.781807171, -87.604335461)"
